site,species,indiv.no,date.x,stem.wt,dist.top,dist.btm,ht,dbh,dbh2,dbh3,date.y,collected.by,leaf.no,area,
mp,loninv,8,25-Jun,NA,NA,NA,105.2,0.918,0.83,1.072,25-Jun-19,my,1,45.479,
mp,loninv,8,25-Jun,NA,NA,NA,105.2,0.918,0.83,1.072,25-Jun-19,my,2,34.143,
mp,loninv,8,25-Jun,NA,NA,NA,105.2,0.918,0.83,1.072,25-Jun-19,my,3,37.295,
mp,loninv,8,25-Jun,NA,NA,NA,105.2,0.918,0.83,1.072,25-Jun-19,my,4,24.25,
mp,loninv,8,25-Jun,NA,NA,NA,105.2,0.918,0.83,1.072,25-Jun-19,my,5,38.76,
mp,loninv,9,23-Jun,NA,NA,NA,160,2.275,NA,NA,23-Jun,my,1,12.13,
mp,loninv,9,23-Jun,NA,NA,NA,160,2.275,NA,NA,23-Jun,my,2,8.885,
mp,loninv,9,23-Jun,NA,NA,NA,160,2.275,NA,NA,23-Jun,my,3,9.818,
mp,loninv,9,23-Jun,NA,NA,NA,160,2.275,NA,NA,23-Jun,my,4,10.218,
mp,loninv,9,23-Jun,NA,NA,NA,160,2.275,NA,NA,23-Jun,my,5,12.009,
mp,loninv,11,26-Jun,NA,NA,NA,241.6,1.834,NA,NA,26-Jun-19,my,1,38.273,
mp,loninv,11,26-Jun,NA,NA,NA,241.6,1.834,NA,NA,26-Jun-19,my,2,88.372,
mp,loninv,11,26-Jun,NA,NA,NA,241.6,1.834,NA,NA,26-Jun-19,my,3,61.444,
mp,loninv,11,26-Jun,NA,NA,NA,241.6,1.834,NA,NA,26-Jun-19,my,4,89.644,
mp,loninv,11,26-Jun,NA,NA,NA,241.6,1.834,NA,NA,26-Jun-19,my,5,100.514,
mp,loninv,12,26-Jun,NA,NA,NA,288.1,1.431,NA,NA,26-Jun-19,my,1,60.834,
mp,loninv,12,26-Jun,NA,NA,NA,288.1,1.431,NA,NA,26-Jun-19,my,2,30.751,
mp,loninv,12,26-Jun,NA,NA,NA,288.1,1.431,NA,NA,26-Jun-19,my,3,25.14,
mp,loninv,12,26-Jun,NA,NA,NA,288.1,1.431,NA,NA,26-Jun-19,my,4,59.642,
mp,loninv,12,26-Jun,NA,NA,NA,288.1,1.431,NA,NA,26-Jun-19,my,5,39.438,
mp,menfer,1,22-Jun,NA,NA,NA,159.3,1.383,NA,NA,22-Jun-19,slh,1,7.698,
mp,menfer,1,22-Jun,NA,NA,NA,159.3,1.383,NA,NA,22-Jun-19,slh,2,9.464,
mp,menfer,1,22-Jun,NA,NA,NA,159.3,1.383,NA,NA,22-Jun-19,slh,3,8.262,
mp,menfer,1,22-Jun,NA,NA,NA,159.3,1.383,NA,NA,22-Jun-19,slh,4,7.914,
mp,menfer,1,22-Jun,NA,NA,NA,159.3,1.383,NA,NA,22-Jun-19,slh,5,11.902,
mp,menfer,2,26-Jun,NA,NA,NA,166.9,1.77,1.768,1.593,26-Jun-19,my,1,12.118,
mp,menfer,2,26-Jun,NA,NA,NA,166.9,1.77,1.768,1.593,26-Jun-19,my,2,9.831,
mp,menfer,2,26-Jun,NA,NA,NA,166.9,1.77,1.768,1.593,26-Jun-19,my,3,9.363,
mp,menfer,2,26-Jun,NA,NA,NA,166.9,1.77,1.768,1.593,26-Jun-19,my,4,9.903,
mp,menfer,2,26-Jun,NA,NA,NA,166.9,1.77,1.768,1.593,26-Jun-19,my,5,10.456,
mp,menfer,4,23-Jun,NA,NA,NA,109.7,2.753,1.886,1.882,22-Jun-19,slh,1,9.641,
mp,menfer,4,23-Jun,NA,NA,NA,109.7,2.753,1.886,1.882,22-Jun-19,slh,2,9.573,
mp,menfer,4,23-Jun,NA,NA,NA,109.7,2.753,1.886,1.882,22-Jun-19,slh,3,6.885,
mp,menfer,4,23-Jun,NA,NA,NA,109.7,2.753,1.886,1.882,22-Jun-19,slh,4,8.186,
mp,menfer,4,23-Jun,NA,NA,NA,109.7,2.753,1.886,1.882,22-Jun-19,slh,5,7.514,
mp,menfer,5,26-Jun,NA,NA,NA,89.3,0.888,NA,NA,26-Jun-19,my,1,7.734,
mp,menfer,5,26-Jun,NA,NA,NA,89.3,0.888,NA,NA,26-Jun-19,my,2,5.961,
mp,menfer,5,26-Jun,NA,NA,NA,89.3,0.888,NA,NA,26-Jun-19,my,3,6.498,
mp,menfer,5,26-Jun,NA,NA,NA,89.3,0.888,NA,NA,26-Jun-19,my,4,6.933,
mp,menfer,5,26-Jun,NA,NA,NA,89.3,0.888,NA,NA,26-Jun-19,my,5,4.98,
mp,menfer,6,26-Jun,NA,NA,NA,119.2,1.367,1.451,1.357,26-Jun-19,my,1,8.744,
mp,menfer,6,26-Jun,NA,NA,NA,119.2,1.367,1.451,1.357,26-Jun-19,my,2,8.254,
mp,menfer,6,26-Jun,NA,NA,NA,119.2,1.367,1.451,1.357,26-Jun-19,my,3,7.984,
mp,menfer,6,26-Jun,NA,NA,NA,119.2,1.367,1.451,1.357,26-Jun-19,my,4,8.23,
mp,menfer,6,26-Jun,NA,NA,NA,119.2,1.367,1.451,1.357,26-Jun-19,my,5,8.447,
mp,menfer,7,26-Jun,NA,NA,NA,204.9,2.154,1.363,1.866,26-Jun-19,my,1,10.516,
mp,menfer,7,26-Jun,NA,NA,NA,204.9,2.154,1.363,1.866,26-Jun-19,my,2,8.995,
mp,menfer,7,26-Jun,NA,NA,NA,204.9,2.154,1.363,1.866,26-Jun-19,my,3,8.125,
mp,menfer,7,26-Jun,NA,NA,NA,204.9,2.154,1.363,1.866,26-Jun-19,my,4,8.891,
mp,menfer,7,26-Jun,NA,NA,NA,204.9,2.154,1.363,1.866,26-Jun-19,my,5,6.789,
mp,menfer,8,22-Jun,NA,NA,NA,224.8,1.73,NA,NA,22-Jun-19,slh,1,4.358,
mp,menfer,8,22-Jun,NA,NA,NA,224.8,1.73,NA,NA,22-Jun-19,slh,2,6.27,
mp,menfer,8,22-Jun,NA,NA,NA,224.8,1.73,NA,NA,22-Jun-19,slh,3,7.506,
mp,menfer,8,22-Jun,NA,NA,NA,224.8,1.73,NA,NA,22-Jun-19,slh,4,6.203,
mp,menfer,8,22-Jun,NA,NA,NA,224.8,1.73,NA,NA,22-Jun-19,slh,5,8.135,
mp,menfer,9,22-Jun,NA,NA,NA,154.7,1.393,NA,NA,22-Jun-19,slh,1,11.847,
mp,menfer,9,22-Jun,NA,NA,NA,154.7,1.393,NA,NA,22-Jun-19,slh,2,9.996,
mp,menfer,9,22-Jun,NA,NA,NA,154.7,1.393,NA,NA,22-Jun-19,slh,3,7.763,
mp,menfer,9,22-Jun,NA,NA,NA,154.7,1.393,NA,NA,22-Jun-19,slh,4,9.498,
mp,menfer,9,22-Jun,NA,NA,NA,154.7,1.393,NA,NA,22-Jun-19,slh,5,6.655,
mp,menfer,12,25-Jun,NA,NA,NA,280.2,2.475,1.811,1.853,22-Jun-19,slh,1,8.752,
mp,menfer,12,25-Jun,NA,NA,NA,280.2,2.475,1.811,1.853,22-Jun-19,slh,2,7.192,
mp,menfer,12,25-Jun,NA,NA,NA,280.2,2.475,1.811,1.853,22-Jun-19,slh,3,6.043,
mp,menfer,12,25-Jun,NA,NA,NA,280.2,2.475,1.811,1.853,22-Jun-19,slh,4,8.376,
mp,menfer,12,25-Jun,NA,NA,NA,280.2,2.475,1.811,1.853,22-Jun-19,slh,5,9.625,
mp,popbal,8,26-Jun,NA,21,15,14.69693846,42.2,34.1,NA,26-Jun-19,my,1,55.227,
mp,popbal,8,26-Jun,NA,21,15,14.69693846,42.2,34.1,NA,26-Jun-19,my,2,50.974,
mp,popbal,8,26-Jun,NA,21,15,14.69693846,42.2,34.1,NA,26-Jun-19,my,3,58.828,
mp,popbal,8,26-Jun,NA,21,15,14.69693846,42.2,34.1,NA,26-Jun-19,my,4,61.231,
mp,popbal,8,26-Jun,NA,21,15,14.69693846,42.2,34.1,NA,26-Jun-19,my,5,67.028,
mp,popbal,9,26-Jun,NA,20,13,15.19868415,46.6,NA,NA,26-Jun-19,my,1,42.807,
mp,popbal,9,26-Jun,NA,20,13,15.19868415,46.6,NA,NA,26-Jun-19,my,2,38.906,
mp,popbal,9,26-Jun,NA,20,13,15.19868415,46.6,NA,NA,26-Jun-19,my,3,47.296,
mp,popbal,9,26-Jun,NA,20,13,15.19868415,46.6,NA,NA,26-Jun-19,my,4,36.799,
mp,popbal,9,26-Jun,NA,20,13,15.19868415,46.6,NA,NA,26-Jun-19,my,5,41.613,
mp,popbal,10,26-Jun,NA,22,14,16.97056275,37.8,NA,NA,26-Jun-19,my,1,34.02,
mp,popbal,10,26-Jun,NA,22,14,16.97056275,37.8,NA,NA,26-Jun-19,my,2,44.338,
mp,popbal,10,26-Jun,NA,22,14,16.97056275,37.8,NA,NA,26-Jun-19,my,3,42.361,
mp,popbal,10,26-Jun,NA,22,14,16.97056275,37.8,NA,NA,26-Jun-19,my,4,35.73,
mp,popbal,10,26-Jun,NA,22,14,16.97056275,37.8,NA,NA,26-Jun-19,my,5,30.963,
mp,popbal,11,22-Jun,NA,21,13,16.4924225,39.4,NA,NA,22-Jun-19,slh,1,49.24,
mp,popbal,11,22-Jun,NA,21,13,16.4924225,39.4,NA,NA,22-Jun-19,slh,2,35.238,
mp,popbal,11,22-Jun,NA,21,13,16.4924225,39.4,NA,NA,22-Jun-19,slh,3,46.63,
mp,popbal,11,22-Jun,NA,21,13,16.4924225,39.4,NA,NA,22-Jun-19,slh,4,58.89,
mp,popbal,11,22-Jun,NA,21,13,16.4924225,39.4,NA,NA,22-Jun-19,slh,5,49.278,
mp,popbal,12,25-Jun,NA,31,25,18.33030278,52.9,NA,NA,25-Jun-19,my,1,49.927,
mp,popbal,12,25-Jun,NA,31,25,18.33030278,52.9,NA,NA,25-Jun-19,my,2,46.271,
mp,popbal,12,25-Jun,NA,31,25,18.33030278,52.9,NA,NA,25-Jun-19,my,3,28.169,
mp,popbal,12,25-Jun,NA,31,25,18.33030278,52.9,NA,NA,25-Jun-19,my,4,42.584,
mp,popbal,12,25-Jun,NA,31,25,18.33030278,52.9,NA,NA,25-Jun-19,my,5,52.667,
mp,popbal,13,26-Jun,NA,44,29,33.09078422,91.9,NA,NA,26-Jun-19,my,1,61.17,
mp,popbal,13,26-Jun,NA,44,29,33.09078422,91.9,NA,NA,26-Jun-19,my,2,54.539,
mp,popbal,13,26-Jun,NA,44,29,33.09078422,91.9,NA,NA,26-Jun-19,my,3,34.62,
mp,popbal,13,26-Jun,NA,44,29,33.09078422,91.9,NA,NA,26-Jun-19,my,4,48.453,
mp,popbal,13,26-Jun,NA,44,29,33.09078422,91.9,NA,NA,26-Jun-19,my,5,54.496,
mp,popbal,14,26-Jun,NA,37,20,31.12876483,54.9,NA,NA,26-Jun-19,my,1,33.027,
mp,popbal,14,26-Jun,NA,37,20,31.12876483,54.9,NA,NA,26-Jun-19,my,2,50.146,
mp,popbal,14,26-Jun,NA,37,20,31.12876483,54.9,NA,NA,26-Jun-19,my,3,37.391,
mp,popbal,14,26-Jun,NA,37,20,31.12876483,54.9,NA,NA,26-Jun-19,my,4,45.133,
mp,popbal,14,26-Jun,NA,37,20,31.12876483,54.9,NA,NA,26-Jun-19,my,5,38.342,
mp,popbal,15,26-Jun,NA,27,17,20.97617696,22,NA,NA,26-Jun-19,my,1,36.302,
mp,popbal,15,26-Jun,NA,27,17,20.97617696,22,NA,NA,26-Jun-19,my,2,34.804,
mp,popbal,15,26-Jun,NA,27,17,20.97617696,22,NA,NA,26-Jun-19,my,3,30.156,
mp,popbal,15,26-Jun,NA,27,17,20.97617696,22,NA,NA,26-Jun-19,my,4,52.266,
mp,popbal,15,26-Jun,NA,27,17,20.97617696,22,NA,NA,26-Jun-19,my,5,33.138,
mp,poptre,5,23-Jun,NA,10,7,7.141428429,15.5,NA,NA,22-Jun-19,slh,1,10.507,
mp,poptre,5,23-Jun,NA,10,7,7.141428429,15.5,NA,NA,22-Jun-19,slh,2,11.973,
mp,poptre,5,23-Jun,NA,10,7,7.141428429,15.5,NA,NA,22-Jun-19,slh,3,8.318,
mp,poptre,5,23-Jun,NA,10,7,7.141428429,15.5,NA,NA,22-Jun-19,slh,4,9.952,
mp,poptre,5,23-Jun,NA,10,7,7.141428429,15.5,NA,NA,22-Jun-19,slh,5,10.752,
mp,poptre,7,23-Jun,NA,13,10,8.306623863,10.5,NA,NA,23-Jun,my,1,8.963,
mp,poptre,7,23-Jun,NA,13,10,8.306623863,10.5,NA,NA,25-Jun-19,my,1,13.452,
mp,poptre,7,25-Jun,NA,17,9,14.4222051,9.4,23.6,21,23-Jun,my,1,8.963,
mp,poptre,7,25-Jun,NA,17,9,14.4222051,9.4,23.6,21,25-Jun-19,my,1,13.452,
mp,poptre,7,23-Jun,NA,13,10,8.306623863,10.5,NA,NA,23-Jun,my,2,7.708,
mp,poptre,7,23-Jun,NA,13,10,8.306623863,10.5,NA,NA,25-Jun-19,my,2,11.274,
mp,poptre,7,25-Jun,NA,17,9,14.4222051,9.4,23.6,21,23-Jun,my,2,7.708,
mp,poptre,7,25-Jun,NA,17,9,14.4222051,9.4,23.6,21,25-Jun-19,my,2,11.274,
mp,poptre,7,23-Jun,NA,13,10,8.306623863,10.5,NA,NA,25-Jun-19,my,3,9.949,
mp,poptre,7,23-Jun,NA,13,10,8.306623863,10.5,NA,NA,23-Jun,my,3,10.621,
mp,poptre,7,25-Jun,NA,17,9,14.4222051,9.4,23.6,21,25-Jun-19,my,3,9.949,
mp,poptre,7,25-Jun,NA,17,9,14.4222051,9.4,23.6,21,23-Jun,my,3,10.621,
mp,poptre,7,23-Jun,NA,13,10,8.306623863,10.5,NA,NA,23-Jun,my,4,9.443,
mp,poptre,7,23-Jun,NA,13,10,8.306623863,10.5,NA,NA,25-Jun-19,my,4,14.592,
mp,poptre,7,25-Jun,NA,17,9,14.4222051,9.4,23.6,21,23-Jun,my,4,9.443,
mp,poptre,7,25-Jun,NA,17,9,14.4222051,9.4,23.6,21,25-Jun-19,my,4,14.592,
mp,poptre,7,23-Jun,NA,13,10,8.306623863,10.5,NA,NA,25-Jun-19,my,5,10.961,
mp,poptre,7,23-Jun,NA,13,10,8.306623863,10.5,NA,NA,23-Jun,my,5,10.041,
mp,poptre,7,25-Jun,NA,17,9,14.4222051,9.4,23.6,21,25-Jun-19,my,5,10.961,
mp,poptre,7,25-Jun,NA,17,9,14.4222051,9.4,23.6,21,23-Jun,my,5,10.041,
mp,poptre,8,25-Jun,NA,15,8,12.68857754,20,NA,NA,22-Jun-19,slh,1,16.245,
mp,poptre,8,25-Jun,NA,15,8,12.68857754,20,NA,NA,22-Jun-19,slh,2,11.9,
mp,poptre,8,25-Jun,NA,15,8,12.68857754,20,NA,NA,22-Jun-19,slh,3,12.235,
mp,poptre,8,25-Jun,NA,15,8,12.68857754,20,NA,NA,22-Jun-19,slh,4,8.886,
mp,poptre,8,25-Jun,NA,15,8,12.68857754,20,NA,NA,22-Jun-19,slh,5,12.127,
mp,poptre,9,25-Jun,NA,7,6,3.605551275,6.6,NA,NA,25-Jun-19,my,1,15.741,
mp,poptre,9,25-Jun,NA,7,6,3.605551275,6.6,NA,NA,25-Jun-19,my,2,21.072,
mp,poptre,9,25-Jun,NA,7,6,3.605551275,6.6,NA,NA,25-Jun-19,my,3,17.582,
mp,poptre,9,25-Jun,NA,7,6,3.605551275,6.6,NA,NA,25-Jun-19,my,4,20.328,
mp,poptre,9,25-Jun,NA,7,6,3.605551275,6.6,NA,NA,25-Jun-19,my,5,22.046,
mp,poptre,10,25-Jun,NA,14,10,9.797958971,14,NA,NA,25-Jun-19,my,1,12.37,
mp,poptre,10,25-Jun,NA,14,10,9.797958971,14,NA,NA,25-Jun-19,my,2,12.747,
mp,poptre,10,25-Jun,NA,14,10,9.797958971,14,NA,NA,25-Jun-19,my,3,14.132,
mp,poptre,10,25-Jun,NA,14,10,9.797958971,14,NA,NA,25-Jun-19,my,4,15.82,
mp,poptre,10,25-Jun,NA,14,10,9.797958971,14,NA,NA,25-Jun-19,my,5,15.357,
mp,poptre,11,23-Jun,NA,6,3,5.196152423,4.6,NA,NA,23-Jun,my,1,9.314,
mp,poptre,11,23-Jun,NA,6,3,5.196152423,4.6,NA,NA,23-Jun,my,2,13.649,
mp,poptre,11,23-Jun,NA,6,3,5.196152423,4.6,NA,NA,23-Jun,my,3,10.096,
mp,poptre,11,23-Jun,NA,6,3,5.196152423,4.6,NA,NA,23-Jun,my,4,12.971,
mp,poptre,11,23-Jun,NA,6,3,5.196152423,4.6,NA,NA,23-Jun,my,5,11.519,
mp,poptre,12,25-Jun,NA,20,16,12,23.5,25.6,NA,25-Jun-19,my,1,11.292,
mp,poptre,12,25-Jun,NA,20,16,12,23.5,25.6,NA,25-Jun-19,my,2,17.977,
mp,poptre,12,25-Jun,NA,20,16,12,23.5,25.6,NA,25-Jun-19,my,3,12.49,
mp,poptre,12,25-Jun,NA,20,16,12,23.5,25.6,NA,25-Jun-19,my,4,12.293,
mp,poptre,12,25-Jun,NA,20,16,12,23.5,25.6,NA,25-Jun-19,my,5,11.781,
mp,poptre,13,25-Jun,NA,10,8,6,13.4,NA,NA,25-Jun-19,my,1,8.7,
mp,poptre,13,25-Jun,NA,10,8,6,13.4,NA,NA,25-Jun-19,my,2,11.033,
mp,poptre,13,25-Jun,NA,10,8,6,13.4,NA,NA,25-Jun-19,my,3,12.415,
mp,poptre,13,25-Jun,NA,10,8,6,13.4,NA,NA,25-Jun-19,my,4,9.926,
mp,poptre,13,25-Jun,NA,10,8,6,13.4,NA,NA,25-Jun-19,my,5,9.789,
mp,rhoalb,1,26-Jun,NA,NA,NA,114.5,1.291,1.328,1.079,26-Jun-19,my,1,9.268,
mp,rhoalb,1,26-Jun,NA,NA,NA,114.5,1.291,1.328,1.079,26-Jun-19,my,2,10.499,
mp,rhoalb,1,26-Jun,NA,NA,NA,114.5,1.291,1.328,1.079,26-Jun-19,my,3,6.54,
mp,rhoalb,1,26-Jun,NA,NA,NA,114.5,1.291,1.328,1.079,26-Jun-19,my,4,6.39,
mp,rhoalb,1,26-Jun,NA,NA,NA,114.5,1.291,1.328,1.079,26-Jun-19,my,5,7.519,
mp,rhoalb,2,23-Jun,NA,NA,NA,95.5,0.943,0.977,0.545,23-Jun,my,1,15.85,
mp,rhoalb,2,23-Jun,NA,NA,NA,95.5,0.943,0.977,0.545,23-Jun,my,2,13.594,
mp,rhoalb,2,23-Jun,NA,NA,NA,95.5,0.943,0.977,0.545,23-Jun,my,3,16.495,
mp,rhoalb,2,23-Jun,NA,NA,NA,95.5,0.943,0.977,0.545,23-Jun,my,4,11.54,
mp,rhoalb,2,23-Jun,NA,NA,NA,95.5,0.943,0.977,0.545,23-Jun,my,5,8.669,
mp,rhoalb,3,23-Jun,NA,NA,NA,188.6,1.487,NA,NA,23-Jun,my,1,15.162,
mp,rhoalb,3,23-Jun,NA,NA,NA,188.6,1.487,NA,NA,23-Jun,my,2,13.088,
mp,rhoalb,3,23-Jun,NA,NA,NA,188.6,1.487,NA,NA,23-Jun,my,3,16.375,
mp,rhoalb,3,23-Jun,NA,NA,NA,188.6,1.487,NA,NA,23-Jun,my,4,12.594,
mp,rhoalb,3,23-Jun,NA,NA,NA,188.6,1.487,NA,NA,23-Jun,my,5,16.034,
mp,rhoalb,4,23-Jun,NA,NA,NA,172,1.53,NA,NA,22-Jun-19,slh,1,17.46,
mp,rhoalb,4,23-Jun,NA,NA,NA,172,1.53,NA,NA,22-Jun-19,slh,2,14.798,
mp,rhoalb,4,23-Jun,NA,NA,NA,172,1.53,NA,NA,22-Jun-19,slh,3,14.316,
mp,rhoalb,4,23-Jun,NA,NA,NA,172,1.53,NA,NA,22-Jun-19,slh,4,17.474,
mp,rhoalb,4,23-Jun,NA,NA,NA,172,1.53,NA,NA,22-Jun-19,slh,5,11.973,
mp,rhoalb,8,22-Jun,NA,NA,NA,225.3,2.074,2.23,1.48,22-Jun-19,slh,1,13.313,
mp,rhoalb,8,22-Jun,NA,NA,NA,225.3,2.074,2.23,1.48,22-Jun-19,slh,2,15.773,
mp,rhoalb,8,22-Jun,NA,NA,NA,225.3,2.074,2.23,1.48,22-Jun-19,slh,3,11.252,
mp,rhoalb,8,22-Jun,NA,NA,NA,225.3,2.074,2.23,1.48,22-Jun-19,slh,4,16.582,
mp,rhoalb,8,22-Jun,NA,NA,NA,225.3,2.074,2.23,1.48,22-Jun-19,slh,5,7.081,
mp,rhoalb,10,22-Jun,NA,NA,NA,149.2,1.128,NA,NA,22-Jun-19,slh,1,7.294,
mp,rhoalb,10,22-Jun,NA,NA,NA,149.2,1.128,NA,NA,22-Jun-19,slh,2,12.342,
mp,rhoalb,10,22-Jun,NA,NA,NA,149.2,1.128,NA,NA,22-Jun-19,slh,3,12.862,
mp,rhoalb,10,22-Jun,NA,NA,NA,149.2,1.128,NA,NA,22-Jun-19,slh,4,11.464,
mp,rhoalb,10,22-Jun,NA,NA,NA,149.2,1.128,NA,NA,22-Jun-19,slh,5,13.938,
mp,rhoalb,11,26-Jun,NA,NA,NA,150.6,2.873,1.675,2.495,26-Jun-19,my,1,10.533,
mp,rhoalb,11,26-Jun,NA,NA,NA,150.6,2.873,1.675,2.495,26-Jun-19,my,2,10.222,
mp,rhoalb,11,26-Jun,NA,NA,NA,150.6,2.873,1.675,2.495,26-Jun-19,my,3,10.397,
mp,rhoalb,11,26-Jun,NA,NA,NA,150.6,2.873,1.675,2.495,26-Jun-19,my,4,12.099,
mp,rhoalb,11,26-Jun,NA,NA,NA,150.6,2.873,1.675,2.495,26-Jun-19,my,5,11.236,
mp,rhoalb,12,26-Jun,NA,NA,NA,190.5,1.171,2.133,1.531,26-Jun-19,my,1,11.204,
mp,rhoalb,12,26-Jun,NA,NA,NA,190.5,1.171,2.133,1.531,26-Jun-19,my,2,25.529,
mp,rhoalb,12,26-Jun,NA,NA,NA,190.5,1.171,2.133,1.531,26-Jun-19,my,3,18.696,
mp,rhoalb,12,26-Jun,NA,NA,NA,190.5,1.171,2.133,1.531,26-Jun-19,my,4,13.849,
mp,rhoalb,12,26-Jun,NA,NA,NA,190.5,1.171,2.133,1.531,26-Jun-19,my,5,14.882,
mp,riblac,1,25-Jun,NA,NA,NA,92.4,0.715,NA,NA,25-Jun-19,my,1,12.178,
mp,riblac,1,25-Jun,NA,NA,NA,92.4,0.715,NA,NA,25-Jun-19,my,2,12.959,
mp,riblac,1,25-Jun,NA,NA,NA,92.4,0.715,NA,NA,25-Jun-19,my,3,11.284,
mp,riblac,1,25-Jun,NA,NA,NA,92.4,0.715,NA,NA,25-Jun-19,my,4,7.942,
mp,riblac,1,25-Jun,NA,NA,NA,92.4,0.715,NA,NA,25-Jun-19,my,5,15.178,
mp,riblac,2,22-Jun,NA,NA,NA,74.5,0.563,NA,NA,22-Jun-19,slh,1,20.198,
mp,riblac,2,22-Jun,NA,NA,NA,74.5,0.563,NA,NA,22-Jun-19,slh,2,15.564,
mp,riblac,2,22-Jun,NA,NA,NA,74.5,0.563,NA,NA,22-Jun-19,slh,3,14.345,
mp,riblac,2,22-Jun,NA,NA,NA,74.5,0.563,NA,NA,22-Jun-19,slh,4,20.714,
mp,riblac,2,22-Jun,NA,NA,NA,74.5,0.563,NA,NA,22-Jun-19,slh,5,12.467,
mp,riblac,3,25-Jun,NA,NA,NA,117.7,0.839,NA,NA,25-Jun-19,my,1,12.825,
mp,riblac,3,25-Jun,NA,NA,NA,117.7,0.839,NA,NA,25-Jun-19,my,2,11.21,
mp,riblac,3,25-Jun,NA,NA,NA,117.7,0.839,NA,NA,25-Jun-19,my,3,14.279,
mp,riblac,3,25-Jun,NA,NA,NA,117.7,0.839,NA,NA,25-Jun-19,my,4,11.62,
mp,riblac,3,25-Jun,NA,NA,NA,117.7,0.839,NA,NA,25-Jun-19,my,5,7.174,
mp,riblac,5,26-Jun,NA,NA,NA,183,0.772,NA,NA,26-Jun-19,my,1,19.052,
mp,riblac,5,26-Jun,NA,NA,NA,183,0.772,NA,NA,26-Jun-19,my,2,16.505,
mp,riblac,5,26-Jun,NA,NA,NA,183,0.772,NA,NA,26-Jun-19,my,3,24.707,
mp,riblac,5,26-Jun,NA,NA,NA,183,0.772,NA,NA,26-Jun-19,my,4,25.069,
mp,riblac,5,26-Jun,NA,NA,NA,183,0.772,NA,NA,26-Jun-19,my,5,19.668,
mp,riblac,7,23-Jun,NA,NA,NA,76.8,0.633,NA,NA,23-Jun,my,1,5.792,
mp,riblac,7,23-Jun,NA,NA,NA,76.8,0.633,NA,NA,23-Jun,my,2,10.938,
mp,riblac,7,23-Jun,NA,NA,NA,76.8,0.633,NA,NA,23-Jun,my,3,6.699,
mp,riblac,7,23-Jun,NA,NA,NA,76.8,0.633,NA,NA,23-Jun,my,4,16.284,
mp,riblac,7,23-Jun,NA,NA,NA,76.8,0.633,NA,NA,23-Jun,my,5,11.033,
mp,riblac,8,25-Jun,NA,NA,NA,95.5,0.572,NA,NA,25-Jun-19,my,1,13.963,
mp,riblac,8,25-Jun,NA,NA,NA,95.5,0.572,NA,NA,25-Jun-19,my,2,14.365,
mp,riblac,8,25-Jun,NA,NA,NA,95.5,0.572,NA,NA,25-Jun-19,my,3,10.669,
mp,riblac,8,25-Jun,NA,NA,NA,95.5,0.572,NA,NA,25-Jun-19,my,4,11.329,
mp,riblac,8,25-Jun,NA,NA,NA,95.5,0.572,NA,NA,25-Jun-19,my,5,11.302,
mp,riblac,10,23-Jun,NA,NA,NA,93,0.76,NA,NA,23-Jun,my,1,12.726,
mp,riblac,10,23-Jun,NA,NA,NA,93,0.76,NA,NA,23-Jun,my,2,6.706,
mp,riblac,10,23-Jun,NA,NA,NA,93,0.76,NA,NA,23-Jun,my,3,15.138,
mp,riblac,10,23-Jun,NA,NA,NA,93,0.76,NA,NA,23-Jun,my,4,10.055,
mp,riblac,10,23-Jun,NA,NA,NA,93,0.76,NA,NA,23-Jun,my,5,16.207,
mp,rosaci,1,25-Jun,NA,NA,NA,76.1,0.743,NA,NA,25-Jun-19,my,1,24.138,
mp,rosaci,1,25-Jun,NA,NA,NA,76.1,0.743,NA,NA,25-Jun-19,my,2,25.371,
mp,rosaci,1,25-Jun,NA,NA,NA,76.1,0.743,NA,NA,25-Jun-19,my,3,40.682,
mp,rosaci,1,25-Jun,NA,NA,NA,76.1,0.743,NA,NA,25-Jun-19,my,4,21.989,
mp,rosaci,1,25-Jun,NA,NA,NA,76.1,0.743,NA,NA,25-Jun-19,my,5,33.469,
mp,rosaci,3,25-Jun,NA,NA,NA,86.9,0.665,NA,NA,25-Jun-19,my,1,10.835,
mp,rosaci,3,25-Jun,NA,NA,NA,86.9,0.665,NA,NA,25-Jun-19,my,2,14.413,
mp,rosaci,3,25-Jun,NA,NA,NA,86.9,0.665,NA,NA,25-Jun-19,my,3,17.082,
mp,rosaci,3,25-Jun,NA,NA,NA,86.9,0.665,NA,NA,25-Jun-19,my,4,20.165,
mp,rosaci,3,25-Jun,NA,NA,NA,86.9,0.665,NA,NA,25-Jun-19,my,5,25.921,
mp,rosaci,7,23-Jun,NA,NA,NA,103.2,0.868,NA,NA,23-Jun,my,1,18.106,
mp,rosaci,7,23-Jun,NA,NA,NA,103.2,0.868,NA,NA,23-Jun,my,2,13.193,
mp,rosaci,7,23-Jun,NA,NA,NA,103.2,0.868,NA,NA,23-Jun,my,3,14.042,
mp,rosaci,7,23-Jun,NA,NA,NA,103.2,0.868,NA,NA,23-Jun,my,4,22.294,
mp,rosaci,7,23-Jun,NA,NA,NA,103.2,0.868,NA,NA,23-Jun,my,5,20.476,
mp,rosaci,8,23-Jun,NA,NA,NA,113.1,1.228,NA,NA,23-Jun,my,1,31.528,
mp,rosaci,8,23-Jun,NA,NA,NA,113.1,1.228,NA,NA,23-Jun,my,2,24.012,
